,Artikal,Datum,Tip dok.,Unnamed: 3,Broj dok.,Poslovni partner,Adresa,Poštanski broj,Unnamed: 8,Mjesto,Unnamed: 10,Količina,Iznos prije rabata,Regija,Unnamed: 12,Partner šifra,Unnamed: 9,Unnamed: 11,Unnamed: 13,Unnamed: 7,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 6
54,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17254.0,"Z.U. Apoteka ""Remedia""",Kranjčevićeva 43,71000,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
55,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17255.0,PZU Apoteka FAMILY Sarajevo,Kemala Kapetanovića bb,71000,,SARAJEVO,,50.0,511.0,09 - Sarajevski Kanton,,,,,,,,,,
56,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17268.0,Privatna apoteka ''Oaza zdravlja'' Sarajevo- Bihaćka,Bihaćka br.1,71000,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
57,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17272.0,"Privatna apoteka ""STUP II"" Ilidža",Dobrinjska br.5,71210,,ILIDŽA,,30.0,306.6,09 - Sarajevski Kanton,,,,,,,,,,
58,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17337.0,"Privatna apoteka ""VALOR"" Ilidža",Rogačići 1 Vlakovo,71210,,ILIDŽA,,6.0,61.32,09 - Sarajevski Kanton,,,,,,,,,,
59,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17271.0,Privatna apoteka ''Oaza zdravlja'' Sarajevo- Alipašin most,Safeta Zajke do br.59,71000,,SARAJEVO,,30.0,306.6,09 - Sarajevski Kanton,,,,,,,,,,
60,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17362.0,"PZU ""AP"" Apoteke Sarajevo",Trg Solidarnosti 39,71000,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
61,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17332.0,"TUZLA-FARM d.o.o. PJ. ""Sarajevofarm""",Hasana Merdžanovića bb Nova industrijska zona,71320,,VOGOŠĆA,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
62,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17286.0,"Z.U. Apoteka ""Remedia"" - ogranak ""Remedia 3"" Sarajevo",Jovana Bijelića 1,71000,,SARAJEVO,,8.0,81.76,09 - Sarajevski Kanton,,,,,,,,,,
63,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17287.0,"Privatna apoteka ""PharmaSA"" Sarajevo",Merhemića trg 5,71000,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
64,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17293.0,"PZU ""AL-HANA""",Patke br.2,71000,,SARAJEVO,,30.0,306.6,09 - Sarajevski Kanton,,,,,,,,,,
65,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17283.0,"PZU Apoteka ""VERDANT""","Hifzi Bjelevca 36 ,Bačići",71210,,ILIDŽA,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
66,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17270.0,Privatna apoteka ''Oaza zdravlja'' Sarajevo- Dobrinja II,Esada Pašalića br.10,71000,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
67,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17269.0,Privatna apoteka ''Oaza zdravlja'' Sarajevo- Vogošća,Igmanska br.58,71000,,SARAJEVO,,50.0,511.0,09 - Sarajevski Kanton,,,,,,,,,,
68,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17331.0,"PZU Apoteka ""Alma"" Tuzla Ogranak Super apoteka 7",Komatin br.3,71000,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
69,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17424.0,LUPRIV PLUS Mostar ogr.SARAJEVO 1,Milana Preloga 2A,71000,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
70,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17411.0,"Privatna apoteka ""LAMELA"" Sarajevo",Branilaca Šipa br.4,71000,,SARAJEVO,,3.0,30.66,09 - Sarajevski Kanton,,,,,,,,,,
71,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17309.0,"Privatna apoteka ""Al-Tawil"" Sarajevo",Hamdije Kapidžića 3 i 4,71000,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
72,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17279.0,Privatna apoteka LOTUS Sarajevo,Džemala Bijedića 102,71000,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
73,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17275.0,"Privatna apoteka ""UNAPHARM""",Binježevo 53,71240,,HADŽIĆI,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
74,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 12. 2023.,OTP,,17493.0,PZU ''AL-HANA'' Goražde ogr.ap.AL-HANA SOKOLOVIĆ KOLONIJA,Trg 22.Aprila 20 Sokolović K.,71210,,ILIDŽA,,3.0,34.56,09 - Sarajevski Kanton,,,,,,,,,,
75,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,27. 12. 2023.,OTP,,17464.0,Farmis d.o.o. Sarajevo,Igmanska b.b.,71320,,VOGOŠĆA,,1.0,12.37,09 - Sarajevski Kanton,,,,,,,,,,
78,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17437.0,Z.U. Apoteka Galen Obudovac ogr. Brčko,Prote Mateje Nenadovića 1,76205,,BRČKO DISTRIKT,,4.0,40.88,11 - Brčko Distrikt,,,,,,,,,,
79,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17436.0,"PZU-Apoteka ""BRČKOPHARM""",R.DŽ. Čauševića 51/B,76000,,BRČKO,,4.0,40.88,11 - Brčko Distrikt,,,,,,,,,,
82,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17251.0,"Z.U.  ""7 April"" Kotor Varoš P.J. Apoteka 7. April Banja Luka I",Bulevar Vojvode Stepe Stepanovića 177,78000,,BANJA LUKA,,10.0,102.2,12 - RS,,,,,,,,,,
83,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17442.0,"Z.U. Apoteka ""Galen"" Trebinje",Trebinjskih brigada bb,89000,,TREBINJE,,10.0,102.2,12 - RS,,,,,,,,,,
84,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17292.0,"ZU Apoteka ""Vivamedic"" Bijeljina PJ. Gradska apoteka  Doboj",Nemanjina bb,74000,,DOBOJ,,20.0,204.4,12 - RS,,,,,,,,,,
85,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17327.0,ZU Apoteka ''CENTAR-PHARM'' Derventa,Čika Jove Zmaja 26,74400,,DERVENTA,,50.0,511.0,12 - RS,,,,,,,,,,
86,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17396.0,"ZU ""Crvena apoteka""PJ.C4-Mrkonjić Grad",Jovana Raškovića bb,70260,,MRKONJIĆ GRAD,,20.0,204.4,12 - RS,,,,,,,,,,
87,Dorzol 20mg/ml kapi za oči 5ml,26. 12. 2023.,OTP,,17440.0,ICM Bijeljina,Donja Ljeljenča 45,76300,,BIJELJINA,,250.0,2555.0,12 - RS,,,,,,,,,,
88,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17263.0,"Z.U.""Moja Apoteka"" Banja Luka-PJ. Doboj",Ul-Nemanjina 18,74000,,DOBOJ,,30.0,306.6,12 - RS,,,,,,,,,,
89,Dorzol 20mg/ml kapi za oči 5ml,25. 12. 2023.,OTP,,17285.0,J.Z.U. Gradska apoteka Prijedor,Kralja Petra Oslobodioca 25,79000,,PRIJEDOR,,60.0,613.2,12 - RS,,,,,,,,,,
90,Dorzol 20mg/ml kapi za oči 5ml,27. 12. 2023.,OTP,,17496.0,"ZU ""APOTEKA PHARMAVITA""",Stevana Mokračca 11,78000,,BANJA LUKA,,20.0,204.4,12 - RS,,,,,,,,,,
1,Dorzol 20mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,39.0,Viva PZU Apoteka Cazin,Mala Lisa bb(Bošnj. šehida 7),77220.0,,CAZIN,,5.0,51.1,01 - Unsko-Sanski kanton,,,,,,,,,,
2,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,52.0,Viva PZU Apoteka ogranak 3,Jošani bb,77220.0,,CAZIN,,7.0,82.11,01 - Unsko-Sanski kanton,,,,,,,,,,
3,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,39.0,Viva PZU Apoteka Cazin,Mala Lisa bb(Bošnj. šehida 7),77220.0,,CAZIN,,5.0,58.65,01 - Unsko-Sanski kanton,,,,,,,,,,
4,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,40.0,Apoteka PHARMACIA Bihać,Dr. Irfana Ljubijankića 66,77000.0,,BIHAĆ,,3.0,35.19,01 - Unsko-Sanski kanton,,,,,,,,,,
7,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,137.0,"JZU ""Gradske apoteke"" Tuzla-Apoteka Dom Zdravlja",Albina i Franje Herljevića 1,75000.0,,TUZLA,,20.0,230.4,03 - Tuzlanski Kanton,,,,,,,,,,
10,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,102.0,"PZU Apoteka ""PHARMACIA""",Sarajevska 51,72000.0,,ZENICA,,10.0,102.2,04 - ZE-DO Kanton,,,,,,,,,,
11,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,118.0,"PZU Apoteka ""PHARMACIA"" ogranak",Fra Ivana Jukića bb,72000.0,,ZENICA,,20.0,230.4,04 - ZE-DO Kanton,,,,,,,,,,
12,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,105.0,"PZU Apoteka ""PHARMACIA"" PLUS Zenica",Trg Alije Izetbegovića bb,72000.0,,ZENICA,,10.0,115.2,04 - ZE-DO Kanton,,,,,,,,,,
15,Bimanox 2mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,44.0,MIA privatna apoteka Kiseljak,Josipa bana Jelačića 93,71250.0,,KISELJAK,,5.0,39.5,06 - Srednjebosanski kanton,,,,,,,,,,
16,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,44.0,MIA privatna apoteka Kiseljak,Josipa bana Jelačića 93,71250.0,,KISELJAK,,5.0,58.65,06 - Srednjebosanski kanton,,,,,,,,,,
17,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,58.0,"Privatna ljekarna ""Apoteka GALENA"" Kreševo",Fra Grge Martića 60,71260.0,,KREŠEVO,,10.0,115.2,06 - Srednjebosanski kanton,,,,,,,,,,
18,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,37.0,"Z.U. Ljekarna ""Katava"" Vitez-ogranak N.Travnik",Kralja Tvrtka 13,72290.0,,NOVI TRAVNIK,,2.0,23.46,06 - Srednjebosanski kanton,,,,,,,,,,
19,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,87.0,"PZU ""AL-HANA"" Vrbas",ul.770.Slavne brdske brigade br.23 Donji Vakuf,70220.0,,DONJI VAKUF,,3.0,34.56,06 - Srednjebosanski kanton,,,,,,,,,,
20,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,45.0,JU Internacionalna ljekarna/apoteka Vitez,Hrvatskih branitelja 2A,72250.0,,VITEZ,,5.0,58.65,06 - Srednjebosanski kanton,,,,,,,,,,
21,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,159.0,PZU Apoteka PHARMAMED Vitez ogr.apoteke Sarajevo 2,Hamdije Kreševljakovića bb,71000.0,,SARAJEVO,,10.0,115.2,06 - Srednjebosanski kanton,,,,,,,,,,
24,Bimanox 2mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,72.0,"""Ljekarna mr.ph. Maja Kvesić"" Mostar","III Cimske bojne19a, 88000 Mostar",88000.0,,MOSTAR,,2.0,15.8,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
25,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,91.0,"Ljekarna ""Mr.ph.NINA KEŠELJ"" Mostar",Bleiburških žrtava bb,88000.0,,MOSTAR,,10.0,102.2,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
26,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,98.0,Zdravstvena ustanova ''RADIŠIĆ'' Čitluk,Broćanski Trg bb,88260.0,,ČITLUK,,2.0,20.44,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
27,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,111.0,LUPRIV PHARM Mostar ogr.5,Potoci 56,88000.0,,MOSTAR,,5.0,51.1,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
28,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,130.0,"ZU APOTEKA ""EUROPHARM"" Mostar",Mostarskog bataljona bb,88000.0,,MOSTAR,,5.0,51.1,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
29,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,131.0,Gradska ljekarna Mostar PJ.4,Kralja Tomislava 12,88000.0,,MOSTAR,,4.0,40.88,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
30,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,71.0,LUPRIV PLUS Mostar ogr.3,Splitska 5,88000.0,,MOSTAR,,5.0,58.65,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
31,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,72.0,"""Ljekarna mr.ph. Maja Kvesić"" Mostar","III Cimske bojne19a, 88000 Mostar",88000.0,,MOSTAR,,2.0,23.46,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
32,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,123.0,LUPRIV PLUS Mostar ogr.4,Dubrovačka bb.,88000.0,,MOSTAR,,2.0,23.46,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
33,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,129.0,Gradska ljekarna Mostar PJ.2,Biskupa Bucanića 32D,88000.0,,MOSTAR,,5.0,58.65,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
34,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,131.0,Gradska ljekarna Mostar PJ.4,Kralja Tomislava 12,88000.0,,MOSTAR,,6.0,70.38,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
35,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,109.0,LUPRIV PHARM Mostar,Rodočkih branitelja bb,88000.0,,MOSTAR,,3.0,35.19,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
36,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,107.0,LUPRIV PLUS Mostar ogr.Čapljina,Mate Bobana bb.,88300.0,,ČAPLJINA,,2.0,23.46,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
37,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,114.0,LUPRIV PLUS Mostar,Kralja Tomislava 4,88000.0,,MOSTAR,,3.0,35.19,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
38,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,111.0,LUPRIV PHARM Mostar ogr.5,Potoci 56,88000.0,,MOSTAR,,10.0,117.3,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
39,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,91.0,"Ljekarna ""Mr.ph.NINA KEŠELJ"" Mostar",Bleiburških žrtava bb,88000.0,,MOSTAR,,10.0,117.3,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
40,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,121.0,LUPRIV PLUS Mostar ogr.Prozor-Rama,Kralja Tomislava bb.,88440.0,,PROZOR-RAMA,,10.0,117.3,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
41,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,98.0,Zdravstvena ustanova ''RADIŠIĆ'' Čitluk,Broćanski Trg bb,88260.0,,ČITLUK,,5.0,58.65,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
42,"Latanox kapi za oči 1x2,5ml",4. 1. 2024.,OTP,,98.0,Zdravstvena ustanova ''RADIŠIĆ'' Čitluk,Broćanski Trg bb,88260.0,,ČITLUK,,10.0,88.9,07 - Hercegovačko-Neretvanski kanton,,,,,,,,,,
45,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,122.0,"Ljekarnička ustanova ""Marija"" Široki Brijeg",Fra Didaka Buntića bb,88220.0,,ŠIROKI BRIJEG,,5.0,51.1,08 - Zapadnohercegovački kanton,,,,,,,,,,
46,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,122.0,"Ljekarnička ustanova ""Marija"" Široki Brijeg",Fra Didaka Buntića bb,88220.0,,ŠIROKI BRIJEG,,5.0,58.65,08 - Zapadnohercegovački kanton,,,,,,,,,,
47,"Latanox kapi za oči 1x2,5ml",4. 1. 2024.,OTP,,97.0,Z.U. LJEKARNE ČOLAK Široki Brijeg-ogr.1,dr.Jure Grubišića 9,88220.0,,ŠIROKI BRIJEG,,10.0,84.2,08 - Zapadnohercegovački kanton,,,,,,,,,,
50,Bimanox 2mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,161.0,Dina - PZU-apoteka Sarajevo ogr.ap. DINA 2 Hrasnica,Stari drum bb,71212.0,,HRASNICA,,4.0,31.6,09 - Sarajevski Kanton,,,,,,,,,,
51,Bimanox 2mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,7.0,"Privatna apoteka ""STUP II"" Ilidža",Dobrinjska br.5,71210.0,,ILIDŽA,,20.0,158.0,09 - Sarajevski Kanton,,,,,,,,,,
52,Bimanox 2mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,8.0,PZU Apoteka Ibo&Co Sarajevo,Teheranski trg 7,71000.0,,SARAJEVO,,1.0,7.9,09 - Sarajevski Kanton,,,,,,,,,,
53,Dorzol 20mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,162.0,Apoteka TARA Sarajevo,Azize Šaćirbegović 80A,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
54,Dorzol 20mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,151.0,"Z.U. Apoteka ""Remedia"" - ogranak ""Remedia 2""- Ilidža",Trg 22.aprila 10,71210.0,,ILIDŽA,,2.0,20.44,09 - Sarajevski Kanton,,,,,,,,,,
55,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,69.0,Dina - PZU-apoteka Sarajevo ogr.ap. DINA 1 Hadžići,Hadželi bb (PC Zujevina),71240.0,,HADŽIĆI,,15.0,153.3,09 - Sarajevski Kanton,,,,,,,,,,
56,Dorzol 20mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,29.0,"PZU Apoteka ""DUOPHARM"" Sarajevo-ILIJAŠ",Bosanski put bb,71380.0,,ILIJAŠ,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
57,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,61.0,LUPRIV PHARM Mostar ogr.SARAJEVO 3,Trg Nezavisnosti 14,71000.0,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
58,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,86.0,"Privatna apoteka""TARČIN""",Mrđana Đoke 78,71244.0,,TARČIN,,30.0,306.6,09 - Sarajevski Kanton,,,,,,,,,,
59,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,60.0,"PZU ""AP"" Apoteke Sarajevo",Trg Solidarnosti 39,71000.0,,SARAJEVO,,20.0,204.4,09 - Sarajevski Kanton,,,,,,,,,,
60,Dorzol 20mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,134.0,"Privatna apoteka ""PharmPlus"" Sarajevo",Posavska 2,71000.0,,SARAJEVO,,12.0,122.64,09 - Sarajevski Kanton,,,,,,,,,,
61,Dorzol 20mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,17.0,"PZU ""AL-HANA"" Rakovica",Stanjevac 6,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
62,Dorzol 20mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,84.0,LUPRIV PLUS Mostar ogr.SARAJEVO 3,Skenderija 5,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
63,Dorzol 20mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,2.0,LUPRIV PHARM Mostar ogr.SARAJEVO 5,Vrazova 22,71000.0,,SARAJEVO,,10.0,102.2,09 - Sarajevski Kanton,,,,,,,,,,
64,Dorzol 20mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,24.0,"Privatna apoteka ""CAMAJ"" Sarajevo vl.Mirela Camović",Aleja Bosne Srebrene bb,71000.0,,SARAJEVO,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
65,Dorzol 20mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,148.0,"PZU Apoteka Avicena Visoko-Ogranak ""Ugorsko""",Ugorsko bb,71320.0,,VOGOŠĆA,,5.0,51.1,09 - Sarajevski Kanton,,,,,,,,,,
66,Dorzol 20mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,147.0,"PZU ""AL-HANA"" 1",ul.Željeznička br.7,71000.0,,SARAJEVO,,15.0,153.3,09 - Sarajevski Kanton,,,,,,,,,,
67,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,149.0,Apoteka SAN-DI,"Stara cesta do br.7, Semizovac",71321.0,,SEMIZOVAC,,2.0,23.04,09 - Sarajevski Kanton,,,,,,,,,,
68,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,147.0,"PZU ""AL-HANA"" 1",ul.Željeznička br.7,71000.0,,SARAJEVO,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
69,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,64.0,LUPRIV PHARM Mostar ogr.SARAJEVO 1,Grbavička 85,71000.0,,SARAJEVO,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
70,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,27.0,"Privatna apoteka ""UNAPHARM""",Binježevo 53,71240.0,,HADŽIĆI,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
71,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,29.0,"PZU Apoteka ""DUOPHARM"" Sarajevo-ILIJAŠ",Bosanski put bb,71380.0,,ILIJAŠ,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
72,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,32.0,Delfin-Otoka PZU apoteka Sarajevo,Bulevar Meše Selimovića 2,71000.0,,SARAJEVO,,30.0,345.6,09 - Sarajevski Kanton,,,,,,,,,,
73,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,140.0,LUPRIV PLUS Mostar ogr.SARAJEVO 1,Milana Preloga 2A,71000.0,,SARAJEVO,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
74,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,162.0,Apoteka TARA Sarajevo,Azize Šaćirbegović 80A,71000.0,,SARAJEVO,,10.0,115.2,09 - Sarajevski Kanton,,,,,,,,,,
75,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,153.0,LUPRIV PLUS Mostar ogr.SARAJEVO 3,Skenderija 5,71000.0,,SARAJEVO,,10.0,115.2,09 - Sarajevski Kanton,,,,,,,,,,
76,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,151.0,"Z.U. Apoteka ""Remedia"" - ogranak ""Remedia 2""- Ilidža",Trg 22.aprila 10,71210.0,,ILIDŽA,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
77,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,134.0,"Privatna apoteka ""PharmPlus"" Sarajevo",Posavska 2,71000.0,,SARAJEVO,,4.0,46.08,09 - Sarajevski Kanton,,,,,,,,,,
78,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,5. 1. 2024.,OTP,,160.0,Dina - PZU-apoteka Sarajevo ogr.ap. DINA 2 Hrasnica,Stari drum bb,71212.0,,HRASNICA,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
79,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,4. 1. 2024.,OTP,,86.0,"Privatna apoteka""TARČIN""",Mrđana Đoke 78,71244.0,,TARČIN,,5.0,57.6,09 - Sarajevski Kanton,,,,,,,,,,
80,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,5.0,"PZU Apoteka ""IBO & CO"" Sarajevo-ogranak 1",Patriotske lige 35,71000.0,,SARAJEVO,,2.0,23.04,09 - Sarajevski Kanton,,,,,,,,,,
81,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,4.0,"Z.U. Apoteka ""Remedia"" - ogranak ""Remedia 2""- Ilidža",Trg 22.aprila 10,71210.0,,ILIDŽA,,10.0,115.2,09 - Sarajevski Kanton,,,,,,,,,,
82,Glaumax 20mg/ml+5mg/ml kapi za oči 5ml,3. 1. 2024.,OTP,,17.0,"PZU ""AL-HANA"" Rakovica",Stanjevac 6,71000.0,,SARAJEVO,,6.0,69.12,09 - Sarajevski Kanton,,,,,,,,,,
